Dataset ID;Dataset Name;Number of Rows;Number of Columns;Unique Values;Count of Zeros;Missing Values;Statistics;Tags;Category;Has Geodata;Has DateTime;Findability Weight;AccessURL Status Code;Accessibility Weight;Responsible Person;Agency;Reusability Weight
133;Адресная программа монтажа павильонов ожидания городского пассажирского транспорта без рекламных конструкций;100;6;{'number': 100, 'address': 100, 'district': 7, 'amount': 3, 'type_of_pavilion': 3, 'price_of_pavilion': 7};{'number': 0, 'address': 0, 'district': 0, 'amount': 0, 'type_of_pavilion': 0, 'price_of_pavilion': 0};{'number': 0.0, 'address': 0.0, 'district': 0.0, 'amount': 0.0, 'type_of_pavilion': 0.0, 'price_of_pavilion': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0, ('amount', 'count'): 100.0, ('amount', 'mean'): 1.15, ('amount', 'std'): 0.3859920970562727, ('amount', 'min'): 1.0, ('amount', '50%'): 1.0, ('amount', 'max'): 3.0};Нет;Дороги и транспорт;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Фоминых Павел Александрович', 'phone': '78125761276', 'email': 'fominih@kb.gov.spb.ru'}];Комитет по благоустройству Санкт-Петербурга;30
136;Данные об административных правонарушениях в сфере благоустройства в Санкт-Петербурге;100;21;{'kod': 100, 'kod_ordera': 35, 'order': 35, 'nomer_protokola': 100, 'data_protokola': 24, 'rajon': 14, 'adres': 60, 'privlekaemoe_lico': 44, 'inn_lica': 42, 'tip_lica': 2, 'statja': 16, 'nomer_postanovlenija': 62, 'data_postanovlenija': 10, 'data_vst_v_silu': 16, 'status_dela': 6, 'summa_shtrafa': 9, 'uin': 27, 'oplacheno': 8, 'dokumenty': 80, 'psp': 100, 'msk': 100};{'kod': 0, 'kod_ordera': 0, 'order': 0, 'nomer_protokola': 0, 'data_protokola': 0, 'rajon': 0, 'adres': 0, 'privlekaemoe_lico': 0, 'inn_lica': 0, 'tip_lica': 0, 'statja': 0, 'nomer_postanovlenija': 0, 'data_postanovlenija': 0, 'data_vst_v_silu': 0, 'status_dela': 0, 'summa_shtrafa': 0, 'uin': 0, 'oplacheno': 0, 'dokumenty': 0, 'psp': 0, 'msk': 0};{'kod': 0.0, 'kod_ordera': 0.0, 'order': 0.0, 'nomer_protokola': 0.0, 'data_protokola': 0.0, 'rajon': 0.0, 'adres': 0.0, 'privlekaemoe_lico': 0.0, 'inn_lica': 0.0, 'tip_lica': 0.0, 'statja': 0.0, 'nomer_postanovlenija': 0.0, 'data_postanovlenija': 0.0, 'data_vst_v_silu': 0.0, 'status_dela': 0.0, 'summa_shtrafa': 0.0, 'uin': 0.0, 'oplacheno': 0.0, 'dokumenty': 0.0, 'psp': 0.0, 'msk': 0.0};"{('kod', 'count'): 100, ('kod', 'unique'): 100, ('kod', 'top'): '139166', ('kod', 'freq'): 1, ('kod_ordera', 'count'): 100, ('kod_ordera', 'unique'): 35, ('kod_ordera', 'top'): '-', ('kod_ordera', 'freq'): 61, ('order', 'count'): 100, ('order', 'unique'): 35, ('order', 'top'): '-', ('order', 'freq'): 61, ('nomer_protokola', 'count'): 100, ('nomer_protokola', 'unique'): 100, ('nomer_protokola', 'top'): '21091', ('nomer_protokola', 'freq'): 1, ('data_protokola', 'count'): 100, ('data_protokola', 'unique'): 24, ('data_protokola', 'top'): '20210615', ('data_protokola', 'freq'): 20, ('rajon', 'count'): 100, ('rajon', 'unique'): 14, ('rajon', 'top'): 'колпинский', ('rajon', 'freq'): 17, ('adres', 'count'): 100, ('adres', 'unique'): 60, ('adres', 'top'): 'московская ул. (г.колпино) уч.2,южнее д.3,корп.2,лит.а по московской ул', ('adres', 'freq'): 9, ('privlekaemoe_lico', 'count'): 100, ('privlekaemoe_lico', 'unique'): 44, ('privlekaemoe_lico', 'top'): ""ооо 'с-индустрия'"", ('privlekaemoe_lico', 'freq'): 11, ('inn_lica', 'count'): 100, ('inn_lica', 'unique'): 42, ('inn_lica', 'top'): '7806389410', ('inn_lica', 'freq'): 11, ('tip_lica', 'count'): 100, ('tip_lica', 'unique'): 2, ('tip_lica', 'top'): 'юридическое лицо', ('tip_lica', 'freq'): 97, ('statja', 'count'): 100, ('statja', 'unique'): 16, ('statja', 'top'): '14 ч.2', ('statja', 'freq'): 22, ('nomer_postanovlenija', 'count'): 100, ('nomer_postanovlenija', 'unique'): 62, ('nomer_postanovlenija', 'top'): '-', ('nomer_postanovlenija', 'freq'): 21, ('data_postanovlenija', 'count'): 100, ('data_postanovlenija', 'unique'): 10, ('data_postanovlenija', 'top'): '20210723', ('data_postanovlenija', 'freq'): 33, ('data_vst_v_silu', 'count'): 100, ('data_vst_v_silu', 'unique'): 16, ('data_vst_v_silu', 'top'): '-', ('data_vst_v_silu', 'freq'): 30, ('status_dela', 'count'): 100, ('status_dela', 'unique'): 6, ('status_dela', 'top'): 'дело закрыто', ('status_dela', 'freq'): 56, ('summa_shtrafa', 'count'): 100, ('summa_shtrafa', 'unique'): 9, ('summa_shtrafa', 'top'): '0', ('summa_shtrafa', 'freq'): 75, ('uin', 'count'): 100, ('uin', 'unique'): 27, ('uin', 'top'): '-', ('uin', 'freq'): 74, ('oplacheno', 'count'): 100, ('oplacheno', 'unique'): 8, ('oplacheno', 'top'): '0', ('oplacheno', 'freq'): 78, ('dokumenty', 'count'): 100, ('dokumenty', 'unique'): 80, ('dokumenty', 'top'): '-', ('dokumenty', 'freq'): 21, ('psp', 'count'): 100, ('psp', 'unique'): 100, ('psp', 'top'): 'http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-AD&p2=0&p3=225&p4=139166', ('psp', 'freq'): 1, ('msk', 'count'): 100, ('msk', 'unique'): 100, ('msk', 'top'): 'http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-AD&p2=0&p3=16&p4=139166', ('msk', 'freq'): 1}";Нет;Органы государственной власти;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Башкин Игорь Александрович', 'phone': '78125794642', 'email': 'info@gati.gov.spb.ru'}];Государственная административно-техническая инспекция;30
139;Музеи;100;17;{'oid': 100, 'name': 100, 'name_en': 98, 'type': 16, 'country': 1, 'address_manual': 100, 'district': 16, 'phone': 94, 'www': 74, 'email': 74, 'description': 100, 'description_en': 98, 'work_time': 98, 'for_disabled': 2, 'coord': 100, 'ogrn': 59, 'inn': 60};{'oid': 0, 'name': 0, 'name_en': 0, 'type': 0, 'country': 0, 'address_manual': 0, 'district': 0, 'phone': 0, 'www': 0, 'email': 0, 'description': 0, 'description_en': 0, 'work_time': 0, 'for_disabled': 0, 'coord': 0, 'ogrn': 0, 'inn': 0};{'oid': 0.0, 'name': 0.0, 'name_en': 0.02, 'type': 0.01, 'country': 0.0, 'address_manual': 0.0, 'district': 0.01, 'phone': 0.0, 'www': 0.0, 'email': 0.02, 'description': 0.0, 'description_en': 0.02, 'work_time': 0.0, 'for_disabled': 0.0, 'coord': 0.0, 'ogrn': 0.02, 'inn': 0.02};{('oid', 'count'): 100.0, ('oid', 'mean'): 4026.2, ('oid', 'std'): 318.01470647653, ('oid', 'min'): 3285.0, ('oid', '50%'): 4155.0, ('oid', 'max'): 4208.0};['Музей'];Туризм и отдых;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Богуш Ян Николаевич', 'phone': '78123102822', 'email': 'it@ispb.info'}];Комитет по развитию туризма Санкт-Петербурга;30
142;Перечень мероприятий, направленных на развитие туризма в Санкт-Петербурге;14;14;{'oid': 14, 'name': 14, 'name_en': 14, 'type': 4, 'country': 7, 'address_manual': 13, 'phone': 11, 'fax': 3, 'www': 14, 'email': 9, 'description': 14, 'description_en': 14, 'date_start': 13, 'date_end': 13};{'oid': 0, 'name': 0, 'name_en': 0, 'type': 0, 'country': 0, 'address_manual': 0, 'phone': 0, 'fax': 0, 'www': 0, 'email': 0, 'description': 0, 'description_en': 0, 'date_start': 0, 'date_end': 0};{'oid': 0.0, 'name': 0.0, 'name_en': 0.0, 'type': 0.0, 'country': 0.0, 'address_manual': 0.0, 'phone': 0.0, 'fax': 0.0, 'www': 0.0, 'email': 0.0, 'description': 0.0, 'description_en': 0.0, 'date_start': 0.0, 'date_end': 0.0};{('oid', 'count'): 14.0, ('oid', 'mean'): 17074.35714285714, ('oid', 'std'): 2010.48832977857, ('oid', 'min'): 12705.0, ('oid', '50%'): 18110.0, ('oid', 'max'): 18475.0};Нет;Туризм и отдых;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Богуш Ян Николаевич', 'phone': '88122423909', 'email': 'it@ispb.info'}];Комитет по развитию туризма Санкт-Петербурга;30
145;Театры;100;12;{'oid': 100, 'name': 100, 'name_en': 100, 'type': 22, 'address_manual': 97, 'phone': 99, 'www': 99, 'email': 96, 'for_disabled': 2, 'ogrn': 88, 'inn': 88, 'coord': 96};{'oid': 0, 'name': 0, 'name_en': 0, 'type': 0, 'address_manual': 0, 'phone': 0, 'www': 0, 'email': 0, 'for_disabled': 0, 'ogrn': 0, 'inn': 0, 'coord': 0};{'oid': 0.0, 'name': 0.0, 'name_en': 0.0, 'type': 0.0, 'address_manual': 0.0, 'phone': 0.0, 'www': 0.0, 'email': 0.0, 'for_disabled': 0.0, 'ogrn': 0.0, 'inn': 0.0, 'coord': 0.0};{('oid', 'count'): 100.0, ('oid', 'mean'): 10016.99, ('oid', 'std'): 7029.863088304282, ('oid', 'min'): 4312.0, ('oid', '50%'): 4366.5, ('oid', 'max'): 19024.0};['Театр'];Туризм и отдых;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Богуш Ян Николаевич', 'phone': '78122423909', 'email': 'it@ispb.info'}];Комитет по развитию туризма Санкт-Петербурга;30
148;Распределение площади лесов и запасов древесины по преобладающим породам;13;8;{'note': 13, 'type_of_wood_species': 3, 'name_of_wood_species': 13, 'age_of_felling_years': 4, 'area_of_land_occupied_by_forest_stands_hectares': 13, 'stock_of_plantations_thousand_cubic_meters': 10, 'average_increase_thousand_cubic_meters': 6, 'average_age_of_forest_plantations_years': 13};{'note': 0, 'type_of_wood_species': 0, 'name_of_wood_species': 0, 'age_of_felling_years': 0, 'area_of_land_occupied_by_forest_stands_hectares': 0, 'stock_of_plantations_thousand_cubic_meters': 0, 'average_increase_thousand_cubic_meters': 0, 'average_age_of_forest_plantations_years': 0};{'note': 0.0, 'type_of_wood_species': 0.0, 'name_of_wood_species': 0.0, 'age_of_felling_years': 0.0, 'area_of_land_occupied_by_forest_stands_hectares': 0.0, 'stock_of_plantations_thousand_cubic_meters': 0.0, 'average_increase_thousand_cubic_meters': 0.07692307692307693, 'average_age_of_forest_plantations_years': 0.0};{('note', 'count'): 13.0, ('note', 'mean'): 7.0, ('note', 'std'): 3.8944404818493075, ('note', 'min'): 1.0, ('note', '50%'): 7.0, ('note', 'max'): 13.0, ('age_of_felling_years', 'count'): 13.0, ('age_of_felling_years', 'mean'): 83.3076923076923, ('age_of_felling_years', 'std'): 25.545334262132933, ('age_of_felling_years', 'min'): 51.0, ('age_of_felling_years', '50%'): 71.0, ('age_of_felling_years', 'max'): 121.0, ('area_of_land_occupied_by_forest_stands_hectares', 'count'): 13.0, ('area_of_land_occupied_by_forest_stands_hectares', 'mean'): 1478.6153846153845, ('area_of_land_occupied_by_forest_stands_hectares', 'std'): 2819.4180114124483, ('area_of_land_occupied_by_forest_stands_hectares', 'min'): 3.0, ('area_of_land_occupied_by_forest_stands_hectares', '50%'): 46.0, ('area_of_land_occupied_by_forest_stands_hectares', 'max'): 8907.0, ('average_age_of_forest_plantations_years', 'count'): 13.0, ('average_age_of_forest_plantations_years', 'mean'): 73.61538461538461, ('average_age_of_forest_plantations_years', 'std'): 22.043662965194258, ('average_age_of_forest_plantations_years', 'min'): 28.0, ('average_age_of_forest_plantations_years', '50%'): 74.0, ('average_age_of_forest_plantations_years', 'max'): 110.0};['Реестр'];Экология;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Пескова Елена Александровна', 'phone': '88122338265', 'email': 'peskova@kb.gov.spb.ru'}];Комитет по благоустройству Санкт-Петербурга;30
151;Сведения о гибели лесных насаждений;7;4;{'note': 7, 'name_the_reasons_for_the_damage_and_death_of_forests': 7, 'damaged_forests_from_the_beginning_of_the_year_ha': 2, 'including_killed_forests_since_the_beginning_of_the_year': 2};{'note': 0, 'name_the_reasons_for_the_damage_and_death_of_forests': 0, 'damaged_forests_from_the_beginning_of_the_year_ha': 0, 'including_killed_forests_since_the_beginning_of_the_year': 0};{'note': 0.0, 'name_the_reasons_for_the_damage_and_death_of_forests': 0.0, 'damaged_forests_from_the_beginning_of_the_year_ha': 0.0, 'including_killed_forests_since_the_beginning_of_the_year': 0.0};{('note', 'count'): 7.0, ('note', 'mean'): 4.0, ('note', 'std'): 2.160246899469287, ('note', 'min'): 1.0, ('note', '50%'): 4.0, ('note', 'max'): 7.0};['Реестр'];Экология;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Рябев Игорь Александрович', 'phone': '88125760116', 'email': 'ryabev@kb.gov.spb.ru'}];Комитет по благоустройству Санкт-Петербурга;30
154;Вокзалы;6;14;{'number': 6, 'name': 6, 'abbreviated_name': 6, 'address': 6, 'district': 5, 'nearest_subway_station': 6, 'chief': 6, 'web_site': 6, 'phone': 6, 'fax': 6, 'inn': 2, 'ogrn': 2, 'note': 1, 'coordinates': 6};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'web_site': 0, 'phone': 0, 'fax': 0, 'inn': 0, 'ogrn': 0, 'note': 0, 'coordinates': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'web_site': 0.0, 'phone': 0.0, 'fax': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'note': 0.0, 'coordinates': 0.0};{('number', 'count'): 6.0, ('number', 'mean'): 3.5, ('number', 'std'): 1.8708286933869707, ('number', 'min'): 1.0, ('number', '50%'): 3.5, ('number', 'max'): 6.0};['Вокзал'];Дороги и транспорт;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Павлова Наталья Владиславовна', 'phone': '78125765535', 'email': 'infos2@transport.gov.spb.ru'}];Комитет по транспорту;30
157;Реестр лицензий на осуществление деятельности по обороту наркотических средств, психотропных веществ и их прекурсоров, культивированию наркосодержащих растений, предоставленных Комитетом по здравоохранению;100;12;{'number': 100, 'name': 36, 'inn': 36, 'ogrn': 36, 'organization_s_region': 3, 'legal_address': 36, 'the_region_of_the_object': 1, 'address': 98, 'licence_number': 36, 'license_date': 36, 'license_status': 1, 'licensed_type_of_activity_and_types_of_works_services': 23};{'number': 0, 'name': 0, 'inn': 0, 'ogrn': 0, 'organization_s_region': 0, 'legal_address': 0, 'the_region_of_the_object': 0, 'address': 0, 'licence_number': 0, 'license_date': 0, 'license_status': 0, 'licensed_type_of_activity_and_types_of_works_services': 0};{'number': 0.0, 'name': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'organization_s_region': 0.0, 'legal_address': 0.0, 'the_region_of_the_object': 0.0, 'address': 0.0, 'licence_number': 0.0, 'license_date': 0.0, 'license_status': 0.0, 'licensed_type_of_activity_and_types_of_works_services': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0, ('inn', 'count'): 100.0, ('inn', 'mean'): 7614521887.54, ('inn', 'std'): 826277603.4530467, ('inn', 'min'): 4700001254.0, ('inn', '50%'): 7817012398.0, ('inn', 'max'): 9728036834.0, ('ogrn', 'count'): 100.0, ('ogrn', 'mean'): 1055724873020.97, ('ogrn', 'std'): 49329346870.691536, ('ogrn', 'min'): 1027700041830.0, ('ogrn', '50%'): 1037806011748.0, ('ogrn', 'max'): 1227800002836.0};Нет;Здравоохранение;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Демина Ольга Алексеевна', 'phone': '78125739763', 'email': 'DeminaO@spbmiac.ru'}];Комитет по здравоохранению;30
160;Данные мониторинга пожарной опасности в лесах;2;3;{'note': 2, 'nomination': 2, 'digital_value_gectar': 1};{'note': 0, 'nomination': 0, 'digital_value_gectar': 0};{'note': 0.0, 'nomination': 0.0, 'digital_value_gectar': 0.0};{('note', 'count'): 2.0, ('note', 'mean'): 1.5, ('note', 'std'): 0.7071067811865476, ('note', 'min'): 1.0, ('note', '50%'): 1.5, ('note', 'max'): 2.0};['Экология'];Экология;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Рябев Игорь Александрович', 'phone': '88125760116', 'email': 'ryabev@kb.gov.spb.ru'}];Комитет по благоустройству Санкт-Петербурга;30
163;Перечень остановочных пунктов с указанием вида транспорта и с координатами их местоположения;100;8;{'number': 100, 'type_of_vehicle': 1, 'object_type': 1, 'name_stopping': 94, 'the_official_name': 98, 'location': 87, 'routes': 80, 'coordinates': 2};{'number': 0, 'type_of_vehicle': 0, 'object_type': 0, 'name_stopping': 0, 'the_official_name': 0, 'location': 0, 'routes': 0, 'coordinates': 0};{'number': 0.0, 'type_of_vehicle': 0.0, 'object_type': 0.0, 'name_stopping': 0.0, 'the_official_name': 0.0, 'location': 0.03, 'routes': 0.0, 'coordinates': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0};['Транспортная остановка'];Дороги и транспорт;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Павлова Наталья Владиславовна', 'phone': '78125765535', 'email': 'infos2@transport.gov.spb.ru'}];Комитет по транспорту;30
166;Режим работы станций метро 3 линии (зеленая);13;11;{'name_hall': 13, 'time_open': 8, 'time_close_input': 9, 'time_close_exit': 5, 'first_train_to_station_a_odd': 10, 'first_train_to_station_a_even': 11, 'first_train_to_station_b_odd': 9, 'first_train_to_station_b_even': 10, 'last_train_to_station_a_odd_even': 12, 'last_train_to_station_b_odd_even': 12, 'note': 1};{'name_hall': 0, 'time_open': 0, 'time_close_input': 0, 'time_close_exit': 0, 'first_train_to_station_a_odd': 0, 'first_train_to_station_a_even': 0, 'first_train_to_station_b_odd': 0, 'first_train_to_station_b_even': 0, 'last_train_to_station_a_odd_even': 0, 'last_train_to_station_b_odd_even': 0, 'note': 0};{'name_hall': 0.0, 'time_open': 0.0, 'time_close_input': 0.0, 'time_close_exit': 0.0, 'first_train_to_station_a_odd': 0.0, 'first_train_to_station_a_even': 0.0, 'first_train_to_station_b_odd': 0.0, 'first_train_to_station_b_even': 0.0, 'last_train_to_station_a_odd_even': 0.0, 'last_train_to_station_b_odd_even': 0.0, 'note': 0.0};{('name_hall', 'count'): 13, ('name_hall', 'unique'): 13, ('name_hall', 'top'): 'Беговая', ('name_hall', 'freq'): 1, ('time_open', 'count'): 13, ('time_open', 'unique'): 8, ('time_open', 'top'): '5-38', ('time_open', 'freq'): 3, ('time_close_input', 'count'): 13, ('time_close_input', 'unique'): 9, ('time_close_input', 'top'): '0-38', ('time_close_input', 'freq'): 2, ('time_close_exit', 'count'): 13, ('time_close_exit', 'unique'): 5, ('time_close_exit', 'top'): '1-05', ('time_close_exit', 'freq'): 3, ('first_train_to_station_a_odd', 'count'): 13, ('first_train_to_station_a_odd', 'unique'): 10, ('first_train_to_station_a_odd', 'top'): '5-54', ('first_train_to_station_a_odd', 'freq'): 2, ('first_train_to_station_a_even', 'count'): 13, ('first_train_to_station_a_even', 'unique'): 11, ('first_train_to_station_a_even', 'top'): '5-48', ('first_train_to_station_a_even', 'freq'): 2, ('first_train_to_station_b_odd', 'count'): 13, ('first_train_to_station_b_odd', 'unique'): 9, ('first_train_to_station_b_odd', 'top'): '5-54', ('first_train_to_station_b_odd', 'freq'): 3, ('first_train_to_station_b_even', 'count'): 13, ('first_train_to_station_b_even', 'unique'): 10, ('first_train_to_station_b_even', 'top'): '5-47', ('first_train_to_station_b_even', 'freq'): 2, ('last_train_to_station_a_odd_even', 'count'): 13, ('last_train_to_station_a_odd_even', 'unique'): 12, ('last_train_to_station_a_odd_even', 'top'): '0-13', ('last_train_to_station_a_odd_even', 'freq'): 2, ('last_train_to_station_b_odd_even', 'count'): 13, ('last_train_to_station_b_odd_even', 'unique'): 12, ('last_train_to_station_b_odd_even', 'top'): '0-47', ('last_train_to_station_b_odd_even', 'freq'): 2, ('note', 'count'): 13, ('note', 'unique'): 1, ('note', 'top'): '-', ('note', 'freq'): 13};['Метро', 'Транспорт'];Дороги и транспорт;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Спирин Дмитрий Владимирович', 'phone': '88125765577', 'email': 'infos2@transport.gov.spb.ru'}];Комитет по транспорту;30
172;Тарифы на проезд в городском пассажирском транспорте;42;7;{'number': 42, 'type_of_ticket': 42, 'coverage': 23, 'type': 6, 'district': 2, 'cost': 19, 'validity': 5};{'number': 0, 'type_of_ticket': 0, 'coverage': 0, 'type': 0, 'district': 0, 'cost': 0, 'validity': 0};{'number': 0.0, 'type_of_ticket': 0.0, 'coverage': 0.0, 'type': 0.0, 'district': 0.0, 'cost': 0.0, 'validity': 0.8809523809523809};{('number', 'count'): 42.0, ('number', 'mean'): 21.5, ('number', 'std'): 12.267844146385297, ('number', 'min'): 1.0, ('number', '50%'): 21.5, ('number', 'max'): 42.0};['Тариф'];Дороги и транспорт;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Павлова Наталья Владиславовна', 'phone': '78125765535', 'email': 'infos2@transport.gov.spb.ru'}];Комитет по транспорту;30
175;Транспортные парки;36;11;{'number': 36, 'name': 24, 'type': 4, 'address': 36, 'district': 16, 'nearest_subway_station': 19, 'chief': 8, 'phone': 20, 'fax': 4, 'note': 1, 'coordinates': 2};{'number': 0, 'name': 0, 'type': 0, 'address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'note': 0, 'coordinates': 0};{'number': 0.0, 'name': 0.0, 'type': 0.0, 'address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.05555555555555555, 'note': 0.05555555555555555, 'coordinates': 0.0};{('number', 'count'): 36.0, ('number', 'mean'): 18.5, ('number', 'std'): 10.535653752852738, ('number', 'min'): 1.0, ('number', '50%'): 18.5, ('number', 'max'): 36.0};['Транспортный парк'];Дороги и транспорт;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Павлова Наталья Владиславовна', 'phone': '78125765535', 'email': 'infos2@transport.gov.spb.ru'}];Комитет по транспорту;30
178;Адреса пунктов приема граждан Городского центра жилищных субсидий;24;5;{'number': 24, 'disrict': 16, 'address': 24, 'comment': 1, 'phone': 1};{'number': 0, 'disrict': 0, 'address': 0, 'comment': 0, 'phone': 0};{'number': 0.0, 'disrict': 0.0, 'address': 0.0, 'comment': 0.0, 'phone': 0.0};{('number', 'count'): 24.0, ('number', 'mean'): 12.5, ('number', 'std'): 7.0710678118654755, ('number', 'min'): 1.0, ('number', '50%'): 12.5, ('number', 'max'): 24.0};Нет;Жилищно-коммунальное хозяйство;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Поддерюгин Игорь Дмитриевич', 'phone': '78125760858', 'email': 'podderugin@gk.gov.spb.ru'}];Жилищный комитет;30
181;Реестр лицензий на осуществление фармацевтической деятельности, предоставленных Комитетом по здравоохранению;100;12;{'number': 100, 'name': 27, 'inn': 27, 'ogrn': 27, 'organization_s_region': 11, 'legal_address': 27, 'the_region_of_the_object': 1, 'adress': 100, 'licence_number': 27, 'license_date': 25, 'license_status': 1, 'licensed_type_of_activity_and_types_of_works_services': 3};{'number': 0, 'name': 0, 'inn': 0, 'ogrn': 0, 'organization_s_region': 0, 'legal_address': 0, 'the_region_of_the_object': 0, 'adress': 0, 'licence_number': 0, 'license_date': 0, 'license_status': 0, 'licensed_type_of_activity_and_types_of_works_services': 0};{'number': 0.0, 'name': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'organization_s_region': 0.0, 'legal_address': 0.0, 'the_region_of_the_object': 0.0, 'adress': 0.0, 'licence_number': 0.0, 'license_date': 0.0, 'license_status': 0.0, 'licensed_type_of_activity_and_types_of_works_services': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0, ('inn', 'count'): 100.0, ('inn', 'mean'): 6180482176.23, ('inn', 'std'): 867562273.3811016, ('inn', 'min'): 4632200361.0, ('inn', '50%'): 5903092146.0, ('inn', 'max'): 7704865540.0, ('ogrn', 'count'): 100.0, ('ogrn', 'mean'): 1115987467077.64, ('ogrn', 'std'): 38636941377.03187, ('ogrn', 'min'): 1025100855812.0, ('ogrn', '50%'): 1116316505870.5, ('ogrn', 'max'): 1205900018940.0};Нет;Здравоохранение;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Демина Ольга Алексеевна', 'phone': '78125739763', 'email': 'DeminaO@spbmiac.ru'}];Комитет по здравоохранению;30
184;Перечень государственных программ Санкт-Петербурга;18;8;{'number': 18, 'name': 18, 'executive_in_charge': 17, 'chief': 17, 'phone': 17, 'sphere_of_realization': 17, 'implementation_period': 2, 'legal_act': 18};{'number': 0, 'name': 0, 'executive_in_charge': 0, 'chief': 0, 'phone': 0, 'sphere_of_realization': 0, 'implementation_period': 0, 'legal_act': 0};{'number': 0.0, 'name': 0.0, 'executive_in_charge': 0.0, 'chief': 0.0, 'phone': 0.0, 'sphere_of_realization': 0.0, 'implementation_period': 0.0, 'legal_act': 0.0};{('number', 'count'): 18.0, ('number', 'mean'): 9.5, ('number', 'std'): 5.338539126015656, ('number', 'min'): 1.0, ('number', '50%'): 9.5, ('number', 'max'): 18.0};['Государственная программа'];Органы государственной власти;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Павлович Александра Михайловна', 'phone': '78125760054', 'email': 'A.Pavlovich@cedipt.spb.ru'}];Комитет по экономической политике и стратегическому планированию Санкт-Петербурга;30
187;Реестр лицензий на осуществление медицинской деятельности, предоставленных Комитетом по здравоохранению;100;12;{'number': 100, 'name': 32, 'inn': 32, 'ogrn': 32, 'organization_s_region': 9, 'legal_address': 32, 'the_region_of_the_object': 1, 'adress': 98, 'licence_number': 32, 'license_date': 32, 'license_status': 1, 'licensed_type_of_activity_and_types_of_works_services': 52};{'number': 0, 'name': 0, 'inn': 0, 'ogrn': 0, 'organization_s_region': 0, 'legal_address': 0, 'the_region_of_the_object': 0, 'adress': 0, 'licence_number': 0, 'license_date': 0, 'license_status': 0, 'licensed_type_of_activity_and_types_of_works_services': 0};{'number': 0.0, 'name': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'organization_s_region': 0.01, 'legal_address': 0.0, 'the_region_of_the_object': 0.0, 'adress': 0.0, 'licence_number': 0.0, 'license_date': 0.0, 'license_status': 0.0, 'licensed_type_of_activity_and_types_of_works_services': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0};Нет;Здравоохранение;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Демина Ольга Алексеевна', 'phone': '78125739763', 'email': 'DeminaO@spbmiac.ru'}];Комитет по здравоохранению;30
